id,context,function,subFunction,name,skillElement,skillDescription,skillSynonyms,status
32008,,Technology & IT,Infrastructure,App Engine development server,  ,,  ,Approved
32009,,Technology & IT,Infrastructure,GCP projects, standard environment  Google App Engine monitoring ,,  ,Approved
32010,,Technology & IT,Infrastructure,Stackdriver Profiler,  ,,  ,Approved
32011,,Technology & IT,Infrastructure,Stackdriver Monitoring,  ,,  ,Approved
32012,,Technology & IT,Infrastructure,Stackdriver metrics  exploring,  ,,  ,Approved
32013,,Technology & IT,Infrastructure,Stackdriver Monitoring console, dashboards  creating ,,  ,Approved
32014,,Technology & IT,Infrastructure,Cloud Storage  exporting, exporting search filter ,,  ,Approved
32016,,Technology & IT,Infrastructure,Stackdriver logging,  ,,  ,Approved
32017,,Technology & IT,Infrastructure,Stackdriver incidents,  ,,  ,Approved
32018,,Technology & IT,Infrastructure,Stackdriver Error Reporting, errors  investigating ,,  ,Approved
32019,,Technology & IT,Infrastructure,Stackdriver Debugger, used  for viewing application state todos services  debugging ,,  ,Approved
32020,,Technology & IT,Infrastructure,Stackdriver Trace,  ,,  ,Approved
32021,,Technology & IT,Infrastructure,Stackdriver APM,  ,,  ,Approved
32022,,Technology & IT,Infrastructure,Stackdriver alerting policies, notification channels creating documentation policy conditions ,,  ,Approved
32023,,Technology & IT,Infrastructure,SSL policies,  ,,  ,Approved
32024,,Technology & IT,Infrastructure,SSL certificates,  ,,  ,Approved
32025,,Technology & IT,Infrastructure,SSD storage,  ,,  ,Approved
32026,,Technology & IT,Infrastructure,Site Reliability Engineering (SRE), source repository sliding windows alerting monitoring ,,  ,Approved
32027,,Technology & IT,Infrastructure,Windows machines, single property indexes signed URLs sinks ,,  ,Approved
32028,,Technology & IT,Infrastructure,Security Monkey, scheduled tasks task queues service integrations service-level agreement (SLA) session-based windows creating service accounts serverless technology server name indication (SNI) used  for monitoring GCP shutdown scripts ,,  ,Approved
32029,,Technology & IT,Infrastructure,App Engine cron service  testing, cron definition  deploying scheduler reference link search-filter box secondary indexes ,,  ,Approved
32030,,Technology & IT,Infrastructure,Regional Storage, read-only replicas resource types out-of-order messages message loss replicated deployment failures  processing duplicate messages designing for creating  for application and MongoDB resilience  row key relational database management system (RDBMS) reference routes remediation root node root entity performing replicas  Google Cloud SQL external replicas rolling update restart behavior ,,  ,Approved
32031,,Technology & IT,Infrastructure,GQL ,  ,,  ,Approved
32032,,Technology & IT,Infrastructure,WSGI,  ,,  ,Approved
32033,,Technology & IT,Infrastructure,CGI,  ,,  ,Approved
32034,,Technology & IT,Infrastructure,Python Imaging Library (PIL),  ,,  ,Approved
32035,,Technology & IT,Infrastructure,Python Flask ,  ,,  ,Approved
32036,,Technology & IT,Infrastructure,ProxySQL,  ,,  ,Approved
32037,,Technology & IT,Infrastructure,Project Object Model (POM), properties ,,  ,Approved
32038,,Technology & IT,Infrastructure,Dataflow Bigtable IO, point-in-time recovery policies structure  Identity and Access ,,  ,Approved
32039,,Technology & IT,Infrastructure,Bigquery external tables,  ,,  ,Approved
32040,,Technology & IT,Infrastructure,Cloud Dataflow jobs  managing, creating platform integrations platform as a service (PaaS) streaming pipelines  executing executing  on Cloud Dataflow executing ,,  ,Approved
32041,,Technology & IT,Infrastructure,Paxos consensus algorithm,  ,,  ,Approved
32042,,Technology & IT,Infrastructure,Owner IAM role,  ,,  ,Approved
32043,,Technology & IT,Infrastructure,Object Lifecycle Management, object metadata object versioning automating lifecycle events  monitoring object data organization-level policies  policies structure opaque on-demand policies virtual file structures object management objects ,,  ,Approved
32044,,Technology & IT,Infrastructure,Node js application, notification channels subscription queue depth hosting  on Google App Engine handling  on Kubernetes Engine nodes notable metrics oldest unacknowledged message hosting  on Node js application pull request count reference ,,  ,Approved
32045,,Technology & IT,Infrastructure,Network as a service (NaaS), fundamentals firewall rules health checks target pools network load balancers (NLBs) data  using network management backup pools networking forwarding rules failover ratio networking and security compute resources ,,  ,Approved
32046,,Technology & IT,Infrastructure,Nearline Storage,  ,,  ,Approved
32047,,Technology & IT,Infrastructure,Multi-Regional Storage,  ,,  ,Approved
32048,,Technology & IT,Infrastructure,API responses  modifying, metric reference link multi-regional locations microservices querying types multi-region configurations mobile apps ,,  ,Approved
32049,,Technology & IT,Infrastructure,Message Queuing Telemetry Transport, metadata server (MQTT) instance-specific metadata default metadata metadata  querying within instances metadata  removing metadata  setting metadata project-wide metadata ,,  ,Approved
32050,,Technology & IT,Infrastructure,Memcache, messages  nacking message acknowledgement ,,  ,Approved
32051,,Technology & IT,Infrastructure,MariaDB, migrating  to Cloud Spanner mean-time-to-recovery (MTTR) mean-time-to-failure (MTTF) ,,  ,Approved
32052,,Technology & IT,Infrastructure,MapReduce,  ,,  ,Approved
32053,,Technology & IT,Infrastructure,Logs Configuration Writer, logs-based metrics ,,  ,Approved
32054,,Technology & IT,Infrastructure,Cloud Functions  deployment, local SSDs log entry log entry  Stackdriver logging ,,  ,Approved
32055,,Technology & IT,Infrastructure,Linear Tape Open (LTO), autoscaling linearizable live migration load balanced resources local machine ,,  ,Approved
32056,,Technology & IT,Infrastructure,Kubernetes objects,  ,,  ,Approved
32057,,Technology & IT,Infrastructure,Kubernetes Engine,  ,,  ,Approved
32058,,Technology & IT,Infrastructure,JSON Web Tokens (JWTs),  ,,  ,Approved
32059,,Technology & IT,Infrastructure,Jinja,  ,,  ,Approved
32060,,Technology & IT,Infrastructure,Java Development Kit (JDK),  ,,  ,Approved
32061,,Technology & IT,Infrastructure,IntelliJ plugin, internal load balancing interleaving internal IP address ,,  ,Approved
32062,,Technology & IT,Infrastructure,Identity-Aware Proxy (IAP), resizing  with Cloud Functions index tables immutable using  on App Engine image index directive  images container images public images resizing  with Google Cloud Storage ,,  ,Approved
32063,,Technology & IT,Infrastructure,IAP-Secured Web App User IAM role, idempotent identifier ,,  ,Approved
32064,,Technology & IT,Infrastructure,High-CPU machine types, high-memory machine types mega-memory machine types highly scalable application hosting  on GCE ,,  ,Approved
32065,,Technology & IT,Infrastructure,HDD storage,  ,,  ,Approved
32066,,Technology & IT,Infrastructure,Google Webmaster Tool (GWT), gsutil files  uploading to GCS bucket  used in gsutil command-line tool using used  for creating bucket ,,  ,Approved
32067,,Technology & IT,Infrastructure,Google Services,  ,,  ,Approved
32068,,Technology & IT,Infrastructure,Google Service Management API,  ,,  ,Approved
32069,,Technology & IT,Infrastructure,Google scale,  ,,  ,Approved
32070,,Technology & IT,Infrastructure,Google Query Language (GQL), queries used  in Cloud Console ,,  ,Approved
32071,,Technology & IT,Infrastructure,TCP network load balancer,  ,,  ,Approved
32072,,Technology & IT,Infrastructure,Google load balancers, internal load balancing network load balancers (NLBs) ,,  ,Approved
32073,,Technology & IT,Infrastructure,Google Kubernetes Engine,  ,,  ,Approved
32074,,Technology & IT,Infrastructure,Google File System (GFS),  ,,  ,Approved
32075,,Technology & IT,Infrastructure,Google Compute Engine (GCE), migration path metadata server instances  managing availability policies free-tier instances  creating instance  relocating instance discounts host highly scalable application  hosting ,,  ,Approved
32076,,Technology & IT,Infrastructure,SSH access,  ,,  ,Approved
32077,,Technology & IT,Infrastructure,SCP access,  ,,  ,Approved
32078,,Technology & IT,Infrastructure,Remote Desktop Protocol (RDP) access,  ,,  ,Approved
32079,,Technology & IT,Infrastructure,Identity & Access Management (IAM), security model  reference ,,  ,Approved
32080,,Technology & IT,Infrastructure,Google Cloud, billing accounts budgets billing model billing alerts ,,  ,Approved
32081,,Technology & IT,Infrastructure,Google Cloud Vision API,  ,,  ,Approved
32082,,Technology & IT,Infrastructure,Google Cloud Storage (GCS), objects bucket basics gsutil  using integrations capabilities ,,  ,Approved
32083,,Technology & IT,Infrastructure,Google Cloud SQL, backups horizontal scaling high availability databases  migrating database users database flags database engines data  importing to data  exporting to cloud storage data access connecting compute  scaling backups and recovery authorized networks ,,  ,Approved
32084,,Technology & IT,Infrastructure,Google Cloud Speech API,  ,,  ,Approved
32085,,Technology & IT,Infrastructure,Google Cloud Spanner, databases data  importing consistency  maintaining administration database design ,,  ,Approved
32086,,Technology & IT,Infrastructure,Google Cloud Source Repositories,  ,,  ,Approved
32087,,Technology & IT,Infrastructure,Google Cloud Shell, launching features boost mode additional tools  installing repairing multiple sessions  supporting integrations ,,  ,Approved
32088,,Technology & IT,Infrastructure,Google Cloud SDK, command-line tools initializing configurations configuration properties  modifying component  updating component rollbacks beta channels authentication alpha channels multiple configurations managing installing ,,  ,Approved
32089,,Technology & IT,Infrastructure,Google Cloud Pub/Sub, push subscriptions pull subscriptions topics subscriptions resilience  designing for ,,  ,Approved
32090,,Technology & IT,Infrastructure,Google Cloud projects, free trials architectural role creating ,,  ,Approved
32091,,Technology & IT,Infrastructure,Google Cloud Platform Pricing Calculator, estimate  creating ,,  ,Approved
32092,,Technology & IT,Infrastructure,Open Cloud, used  for hosting static application world-class global presence ,,  ,Approved
32093,,Technology & IT,Infrastructure,Google Cloud Load Balancer (GCLB),  ,,  ,Approved
32094,,Technology & IT,Infrastructure,Google Cloud IoT Core, device security device registries device management device authentication ,,  ,Approved
